"LocalAddress","LocalPort","RemoteAddress","RemotePort","State","PID","ProcessName","ProcessPath","CreationTime"
"127.0.0.1","65009","127.0.0.1","65207","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:08"
"127.0.0.1","65009","127.0.0.1","65200","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:08"
"127.0.0.1","65009","127.0.0.1","65198","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:08"
"127.0.0.1","65009","0.0.0.0","0","Listen","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:08"
"127.0.0.1","65005","0.0.0.0","0","Listen","26216","SteelSeriesGG",,"4/12/2026 12:34:04"
"192.168.1.17","64967","172.183.7.194","443","Established","6964","svchost",,"4/12/2026 12:33:55"
"192.168.1.17","64363","104.208.16.88","443","Established","11008","FileCoAuth","C:\Users\Nebula\AppData\Local\Microsoft\OneDrive\26.040.0301.0001\FileCoAuth.exe","4/12/2026 19:12:18"
"127.0.0.1","64361","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64360","127.0.0.1","49674","Established","6660","aakore",,"4/12/2026 19:12:17"
"127.0.0.1","64358","127.0.0.1","9999","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64353","127.0.0.1","18019","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64348","127.0.0.1","64347","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64342","127.0.0.1","9999","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64341","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64331","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64324","127.0.0.1","5005","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64323","127.0.0.1","5004","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64322","127.0.0.1","5002","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64321","127.0.0.1","5003","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64320","127.0.0.1","5001","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64319","127.0.0.1","5000","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64318","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","64317","192.168.1.124","8009","Established","18316","DuckDuckGo.WebView","C:\Program Files\WindowsApps\DuckDuckGo.DesktopBrowser_0.152.4.0_x64__ya2fgkz3nks94\WindowsBrowser\DuckDuckGo.WebView.exe","4/12/2026 12:37:50"
"127.0.0.1","64179","127.0.0.1","49674","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64177","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64173","127.0.0.1","6327","Established","25900","SteelSeriesSonar","C:\Program Files\SteelSeries\GG\apps\sonar\SteelSeriesSonar.exe","4/12/2026 19:10:44"
"127.0.0.1","64172","127.0.0.1","18019","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","64169","127.0.0.1","9999","Established","21276","grpm-mini",,"4/12/2026 19:10:40"
"127.0.0.1","63652","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","63640","140.82.113.26","443","Established","31832","GitHubDesktop","C:\Users\Nebula\AppData\Local\GitHubDesktop\app-3.5.7\GitHubDesktop.exe","4/12/2026 18:57:24"
"192.168.1.17","63419","172.183.7.193","443","Established","6880","vmnat",,"4/12/2026 19:05:39"
"192.168.1.17","63418","172.183.7.193","443","Established","6880","vmnat",,"4/12/2026 19:05:39"
"127.0.0.1","63011","127.0.0.1","9999","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 18:12:15"
"127.0.0.1","62977","127.0.0.1","62976","Established","6908","vmware-authd",,"4/12/2026 18:11:50"
"127.0.0.1","62976","127.0.0.1","62977","Established","6908","vmware-authd",,"4/12/2026 18:11:50"
"127.0.0.1","62597","127.0.0.1","6327","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 18:04:06"
"192.168.1.17","62537","172.183.7.194","443","Established","6880","vmnat",,"4/12/2026 18:15:18"
"127.0.0.1","62523","127.0.0.1","62522","Established","6908","vmware-authd",,"4/12/2026 18:03:38"
"127.0.0.1","62522","127.0.0.1","62523","Established","6908","vmware-authd",,"4/12/2026 18:03:38"
"127.0.0.1","62472","127.0.0.1","6327","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 18:03:20"
"127.0.0.1","61056","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","60861","192.168.1.124","8009","Established","40052","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 12:34:43"
"192.168.1.17","60725","34.192.90.115","443","Established","37844","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","4/12/2026 18:34:36"
"192.168.1.17","60530","32.195.96.71","443","Established","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 19:04:48"
"192.168.1.17","60499","35.174.234.151","443","Established","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 19:04:27"
"127.0.0.1","60455","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","60304","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","60303","127.0.0.1","49674","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","60299","127.0.0.1","18019","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","60296","44.205.184.155","443","CloseWait","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 19:11:41"
"192.168.1.17","60292","192.168.1.124","36866","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","60290","192.168.1.124","1903","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","60286","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","60278","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","60274","127.0.0.1","5005","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","60273","127.0.0.1","5004","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","60272","127.0.0.1","5003","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","60271","127.0.0.1","5001","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","60270","127.0.0.1","5002","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","60269","127.0.0.1","5000","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","60268","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","59917","0.0.0.0","0","Listen","20112","GitHubDesktop","C:\Users\Nebula\AppData\Local\GitHubDesktop\app-3.5.7\GitHubDesktop.exe","4/12/2026 13:48:22"
"0.0.0.0","59869","0.0.0.0","0","Listen","11792","logioptionsplus_agent","C:\Program Files\LogiOptionsPlus\logioptionsplus_agent.exe","4/12/2026 12:33:46"
"127.0.0.1","58713","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58711","127.0.0.1","49674","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58706","127.0.0.1","18019","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58696","127.0.0.1","58695","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58692","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58688","127.0.0.1","9999","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58683","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58680","127.0.0.1","5004","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58679","127.0.0.1","5005","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58678","127.0.0.1","5003","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58677","127.0.0.1","5002","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58676","127.0.0.1","5001","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58675","127.0.0.1","5000","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58674","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58349","127.0.0.1","58091","SynSent","6660","aakore",,"4/12/2026 19:12:39"
"127.0.0.1","58348","127.0.0.1","9999","Established","7856","adp-agent",,"4/12/2026 19:12:39"
"192.168.1.17","58347","52.21.0.142","443","Established","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 19:12:38"
"127.0.0.1","58345","127.0.0.1","30630","Established","6660","aakore",,"4/12/2026 19:12:36"
"192.168.1.17","58344","140.82.114.5","443","Established","31832","GitHubDesktop","C:\Users\Nebula\AppData\Local\GitHubDesktop\app-3.5.7\GitHubDesktop.exe","4/12/2026 19:12:36"
"127.0.0.1","58101","0.0.0.0","0","Listen","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"192.168.1.17","57717","17.57.144.152","5223","Established","34216","APSDaemon","C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\APSDaemon.exe","4/12/2026 12:34:44"
"0.0.0.0","57621","0.0.0.0","0","Listen","39796","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 12:34:40"
"192.168.1.17","57469","18.97.36.49","443","Established","18240","brave","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe","4/12/2026 18:55:41"
"127.0.0.1","57194","127.0.0.1","5002","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","57193","127.0.0.1","5001","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","57192","127.0.0.1","5000","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","57191","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","56687","127.0.0.1","49674","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","56668","79.127.208.174","443","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","56667","79.127.208.168","443","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","56666","79.127.208.169","443","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","56665","79.127.208.171","443","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","56664","79.127.208.174","443","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","56663","89.222.120.9","443","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","56662","89.222.120.9","443","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","56661","89.222.120.9","443","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","56660","89.222.120.9","443","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","56659","89.222.120.9","443","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","56523","18.97.36.65","443","Established","18240","brave","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe","4/12/2026 18:52:41"
"192.168.1.17","56040","192.168.1.124","8009","Established","5928","DuckDuckGo.WebView","C:\Program Files\WindowsApps\DuckDuckGo.DesktopBrowser_0.152.4.0_x64__ya2fgkz3nks94\WindowsBrowser\DuckDuckGo.WebView.exe","4/12/2026 12:34:54"
"127.0.0.1","55747","127.0.0.1","55728","Established","6660","aakore",,"4/12/2026 12:50:31"
"127.0.0.1","55740","127.0.0.1","55739","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:30"
"127.0.0.1","55739","127.0.0.1","55740","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:30"
"127.0.0.1","55734","127.0.0.1","55733","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:30"
"127.0.0.1","55733","127.0.0.1","55734","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:30"
"127.0.0.1","55728","127.0.0.1","55747","Established","21276","grpm-mini",,"4/12/2026 12:50:31"
"127.0.0.1","55728","0.0.0.0","0","Listen","21276","grpm-mini",,"4/12/2026 12:50:29"
"127.0.0.1","55724","127.0.0.1","55723","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55723","127.0.0.1","55724","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55722","127.0.0.1","55721","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55721","127.0.0.1","55722","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55720","127.0.0.1","55719","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55719","127.0.0.1","55720","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55718","127.0.0.1","55717","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55717","127.0.0.1","55718","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55716","127.0.0.1","55715","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55715","127.0.0.1","55716","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55714","127.0.0.1","55713","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55713","127.0.0.1","55714","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55711","127.0.0.1","9999","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55710","127.0.0.1","55709","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55709","127.0.0.1","55710","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"127.0.0.1","55707","127.0.0.1","49673","Established","6660","aakore",,"4/12/2026 12:50:29"
"127.0.0.1","55705","127.0.0.1","9999","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:28"
"127.0.0.1","55704","127.0.0.1","55703","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:28"
"127.0.0.1","55703","127.0.0.1","55704","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:28"
"127.0.0.1","55699","0.0.0.0","0","Listen","31760","MSI_LAN_Manager_Tool",,"4/12/2026 12:34:22"
"127.0.0.1","55698","127.0.0.1","9999","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:27"
"127.0.0.1","55696","127.0.0.1","55695","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:27"
"127.0.0.1","55695","127.0.0.1","55696","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:27"
"192.168.1.17","55654","13.35.196.9","443","Established","37704","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","4/12/2026 18:55:42"
"127.0.0.1","55490","127.0.0.1","9999","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","55489","127.0.0.1","5005","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","55488","127.0.0.1","5004","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","55487","127.0.0.1","5003","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","55486","127.0.0.1","5002","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","55485","127.0.0.1","5001","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","55484","127.0.0.1","5000","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","55483","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","55276","127.0.0.1","9999","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","55273","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","55267","127.0.0.1","9999","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","55263","44.222.27.214","443","Established","37844","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","4/12/2026 19:12:19"
"127.0.0.1","55174","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","54798","34.192.90.115","443","Established","37844","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","4/12/2026 18:34:35"
"127.0.0.1","54737","127.0.0.1","9999","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","54487","192.168.1.124","8009","Established","18240","brave","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe","4/12/2026 12:55:46"
"192.168.1.17","53730","34.158.255.62","4070","Established","39796","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 12:34:40"
"127.0.0.1","53203","127.0.0.1","7768","Established","40748","SpotifyLauncher","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\SpotifyLauncher.exe","4/12/2026 12:34:45"
"127.0.0.1","52750","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","52320","127.0.0.1","49674","Established","6660","aakore",,"4/12/2026 16:59:47"
"127.0.0.1","50432","127.0.0.1","5005","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","50431","127.0.0.1","5004","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","50430","127.0.0.1","5003","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","50429","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","50390","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","50098","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","49717","127.0.0.1","9999","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 13:29:36"
"0.0.0.0","49703","0.0.0.0","0","Listen","1996","services",,"4/12/2026 12:33:45"
"127.0.0.1","49690","127.0.0.1","49689","Established","9000","updater",,"4/12/2026 12:33:44"
"127.0.0.1","49689","127.0.0.1","49690","Established","9000","updater",,"4/12/2026 12:33:44"
"127.0.0.1","49681","127.0.0.1","9772","Established","6660","aakore",,"4/12/2026 12:33:44"
"127.0.0.1","49676","127.0.0.1","9999","Established","9188","monitoring-mini",,"4/12/2026 12:33:44"
"127.0.0.1","49675","127.0.0.1","9999","Established","9188","monitoring-mini",,"4/12/2026 12:33:44"
"127.0.0.1","49674","127.0.0.1","52320","Established","9188","monitoring-mini",,"4/12/2026 16:59:47"
"127.0.0.1","49674","127.0.0.1","64360","Established","9188","monitoring-mini",,"4/12/2026 19:12:17"
"127.0.0.1","49674","0.0.0.0","0","Listen","9188","monitoring-mini",,"4/12/2026 12:33:44"
"127.0.0.1","49673","127.0.0.1","55707","Established","9096","task-manager",,"4/12/2026 12:50:29"
"127.0.0.1","49673","0.0.0.0","0","Listen","9096","task-manager",,"4/12/2026 12:33:44"
"0.0.0.0","49668","0.0.0.0","0","Listen","5288","spoolsv",,"4/12/2026 12:33:43"
"0.0.0.0","49667","0.0.0.0","0","Listen","3796","svchost",,"4/12/2026 12:33:43"
"0.0.0.0","49666","0.0.0.0","0","Listen","2908","svchost",,"4/12/2026 12:33:43"
"0.0.0.0","49665","0.0.0.0","0","Listen","1912","wininit",,"4/12/2026 12:33:43"
"0.0.0.0","49664","0.0.0.0","0","Listen","1284","lsass",,"4/12/2026 12:33:43"
"0.0.0.0","49605","0.0.0.0","0","Listen","39796","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 12:34:40"
"127.0.0.1","49173","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","49171","140.82.113.25","443","Established","18240","brave","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe","4/12/2026 19:02:04"
"127.0.0.1","49154","127.0.0.1","49152","Established","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 12:34:35"
"127.0.0.1","49152","127.0.0.1","49154","Established","37372","Grammarly.WebUI","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.WebUI.exe","4/12/2026 12:34:35"
"127.0.0.1","49152","0.0.0.0","0","Listen","37372","Grammarly.WebUI","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.WebUI.exe","4/12/2026 12:34:35"
"127.0.0.1","45654","0.0.0.0","0","Listen","34592","lghub_agent","C:\Program Files\LGHUB\lghub_agent.exe","4/12/2026 12:34:29"
"127.0.0.1","33683","0.0.0.0","0","Listen","12868","MSI.CentralServer",,"4/12/2026 12:33:48"
"127.0.0.1","32683","127.0.0.1","58700","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","32683","127.0.0.1","64187","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","32683","127.0.0.1","58694","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","32683","127.0.0.1","64326","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","32683","127.0.0.1","60289","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","32683","127.0.0.1","58718","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","32683","127.0.0.1","64174","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","32683","127.0.0.1","60275","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","32683","0.0.0.0","0","Listen","12868","MSI.CentralServer",,"4/12/2026 12:33:48"
"127.0.0.1","30630","127.0.0.1","58345","Established","9164","bckp_amgr",,"4/12/2026 19:12:36"
"127.0.0.1","30630","0.0.0.0","0","Listen","9164","bckp_amgr",,"4/12/2026 12:33:44"
"0.0.0.0","30002","0.0.0.0","0","Listen","6976","ToolkitService",,"4/12/2026 12:33:44"
"127.0.0.1","26822","0.0.0.0","0","Listen","24628","MSI.TerminalServer",,"4/12/2026 12:34:02"
"0.0.0.0","19999","0.0.0.0","0","Listen","32416","Toolkit","C:\Program Files (x86)\Toolkit\Toolkit.exe","4/12/2026 12:34:23"
"127.0.0.1","18019","0.0.0.0","0","Listen","9000","updater",,"4/12/2026 12:33:44"
"127.0.0.1","9999","127.0.0.1","58348","Established","6660","aakore",,"4/12/2026 19:12:39"
"127.0.0.1","9999","127.0.0.1","63011","Established","6660","aakore",,"4/12/2026 18:12:15"
"127.0.0.1","9999","127.0.0.1","55711","Established","6660","aakore",,"4/12/2026 12:50:29"
"127.0.0.1","9999","127.0.0.1","49717","Established","6660","aakore",,"4/12/2026 13:29:36"
"127.0.0.1","9999","127.0.0.1","55705","Established","6660","aakore",,"4/12/2026 12:50:28"
"127.0.0.1","9999","127.0.0.1","49676","Established","6660","aakore",,"4/12/2026 12:33:44"
"127.0.0.1","9999","127.0.0.1","55698","Established","6660","aakore",,"4/12/2026 12:50:27"
"127.0.0.1","9999","127.0.0.1","49675","Established","6660","aakore",,"4/12/2026 12:33:44"
"127.0.0.1","9999","127.0.0.1","64169","Established","6660","aakore",,"4/12/2026 19:10:40"
"127.0.0.1","9999","0.0.0.0","0","Listen","6660","aakore",,"4/12/2026 12:33:44"
"127.0.0.1","9772","127.0.0.1","49681","Established","7856","adp-agent",,"4/12/2026 12:33:44"
"127.0.0.1","9772","0.0.0.0","0","Listen","7856","adp-agent",,"4/12/2026 12:33:44"
"127.0.0.1","9247","0.0.0.0","0","Listen","5360","nordvpn-service",,"4/12/2026 12:34:02"
"127.0.0.1","9180","0.0.0.0","0","Listen","6812","lghub_updater",,"4/12/2026 12:33:44"
"127.0.0.1","9010","0.0.0.0","0","Listen","34592","lghub_agent","C:\Program Files\LGHUB\lghub_agent.exe","4/12/2026 12:34:29"
